"","Assessment","Question","Proof","Identify.Base.Case","Prove.Base.Case","Hypothesis.is.stated","Hypothesis.is.given.some.bound","Goal.is.Clear","Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k","Inductive.Hypothesis.is.applied","Graded.By"
"218","Exam 4","learningStudy/WrittenInduction_Sum_v3"," $\sum_{p=0}^{n} (p.p!) = (n+1)! - 1$, for all natrual numbers $n$.
 
 When $n=0$, $\sum_{p=0}^{n} (p.p!)$ = $0.0!$ = $0$ and $(0+1)! - 1$ is also $0$.
 
 For some $k$, $\sum_{p=0}^{n} (p.p!)  = (n+1)! - 1$ for each $n$ in $0...k$.
 
 We need to show that $\sum_{p=0}^{k} (p.p!)  = (k+1)! - 1$.
 
 Inductive Step: $\sum_{p=0}^{k+1} (p.p!)  = (k+1+1)! - 1$
 
 We know that $\sum_{p=0}^{k} (p.p!)  = (k+1)! - 1$ and $\sum_{p=0}^{k+1} (p.p!)$ = $\sum_{p=0}^{k} (p.p!)$ + $(k+1).(k+1)!$
 
 $\sum_{p=0}^{k} (p.p!)$ + $(k+1).(k+1)!$ = $(k+1)! - 1$ + $(k+1).(k+1)!$
 
 Factoring out $(k+1)!$, then expression is $(k+1)!(1+k+1)-1$ which is $(k+1)!(k+2)-1$.
 
 $(k+1)!(k+2)$ = $(k+2)!$
 
 Therefore, $\sum_{p=0}^{k+1} (p.p!)$ = $(k+2)! - 1$ which is equal to $(k+1+1)! - 1$.
 
 ",2,2,2,2,1,2,2,"Seth"
"219","Exam 4","learningStudy/WrittenInduction_Sum_v3","We will prove this through induction of the integer n.

Inductive hypothesis for 0,...,k - 1

Base case(s)

Inductive step: summation of (p * p!) from p=0 to k.

manipulation of numbers in proof

conclusion QED",0,0,0,0,0,0,0,"Seth"
"220","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{1}$(0*0!)=2!-1=1",2,2,0,0,0,0,0,"Seth"
"221","Exam 4","learningStudy/WrittenInduction_Sum_v3","Do not remember what strong induction is ",0,0,0,0,0,0,0,"Seth"
"222","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n.

Base case: For n = 0, $\sum_{p = 0}^{0}$(p x p!) = 0 and (n + 1)! - 1 = 0 

Our inductive hyptohesis is that $\sum_{p = 0}^{n}$(p x p!) = (n + 1)! - 1 for n = 0.....k.

Inductive Step: We need to show that $\sum_{p = 0}^{k + 1}$(p x p!) = (k + 2)! - 1 ",2,2,2,2,2,0,0,"Seth"
"223","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$ = (n+1)! - 1",0,0,0,0,0,0,0,"Seth"
"224","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, when n=0, $\sum_{p=0}^{0}$p*p! = 0 and (0 +1)! - 1 = 0. So our base case holds

Next, suppose as our inductive hypothesis that for some k, $\sum_{p=0}^{n}$p*p! = (n +1)! - 1 for each n in 0...k-1

Now, we need to show that $\sum_{p=0}^{k}$p*p! = (k +1)! - 1

If we break up the factorial, we see that is is equal to (k+1) * k! - 1",2,2,2,2,2,0,0,"Seth"
"225","Exam 4","learningStudy/WrittenInduction_Sum_v3","for our base case, note that for n = 0, (0*1) = 0 and (0+1)!-1 = 0. 

let our inductive hypothesis be for some k, the summation of (p*p!) from p = 0 to n is equal to (n+1)! - 1. for each n in 0 ... k. 

Because every natural number from 0 ... k fits this hypothesis, by induction, this claim is true.",2,2,2,2,0,0,0,"Seth"
"226","Exam 4","learningStudy/WrittenInduction_Sum_v3","n something induction etc...

Base case: $\sum_{p=0}^{0}(p*p!) = 0$ and $(0+1)!-1 = 1-1 = 0$

Hypothesis: $\sum_{p=0}^{k}(p*p!) = (k+1)!-1$

We need to prove $\sum_{p=0}^{k+1}(p*p!) = (k+2)!-1$

$((k+1)*(k+1)!)+\sum_{p=0}^{k}(p*p!) = (k+2)(k+1)!-1$

Substituting from hypothesis: $((k+1)*(k+1)!)+(k+1)!-1 = (k+2)(k+1)!-1$

$(k+1)(k+1)!+(k+1)! = (k+2)(k+1)!$

$(k+1)+1 = (k+2)$

$k+2 = k+2$

$k=k$ which is true for all values of k",2,2,2,2,2,2,2,"Seth"
"227","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction

Base: n = 0,  $\sum_{p=0}^{0}$(p * p!) = 0 and (0 + 1)! - 1 = 0.

Induction hypothesis: for some k, $\sum_{p=0}^{n}$(p * p!) = (n + 1)! - 1 for n in 0...k. 

Induction step: Prove that $\sum_{p=0}^{k + 1}$(p * p!) = (k + 1 + 1)! - 1

Forgot how to do summation",2,2,2,2,2,0,0,"Seth"
"228","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof: when n = 1, $\sum_{p=0}^{n}(p * p!)$ = (1+1)! - 1 = 1

there is k, such that $\sum_{p=0}^{k}(p * p!)$ satisfies (k + 1)! - 1 for all k that is natural number.",2,2,1,1,0,0,0,"Seth"
"229","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}(p*p!)$ $=$ $(n+1)!-1$
Base case: $n=0$, $\sum_{p=0}^{0}(p*p!)=0*0!=0$, and $(0+1)!-1=0$. They are equal.<br>
Suppose this works for $0,1,2,...,k$, so $\sum_{p=0}^{k}(p*p!)=(k+1)!-1$<br>
When $n=k+1$<br>
$\sum_{p=0}^{k+1}(p*p!)$<br>
$=\sum_{p=0}^{k}(p*p!)+(k+1)*(k+1)!$<br>
$=(k+1)!-1+(k+1)(k+1)!$<br>
$=(k+1)![(k+1)-1]$<br>
$=k(k+1)!$<br>

$(k+2)!-1$<br>
$=(k+1)!(k+2)-1$<br>
$=(k+1)(k+1)!$<br>

There're not equal.",2,2,2,2,1,2,2,"Seth"
"230","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by Induction.

For our base case, suppose n = 0. $\sum_{p = 0}^{n}$(p * p!) = $\sum_{p = 0}^{0}$(0 * 0!) = 0.
(n + 1)! - 1 = (0 + 1)! - 1 = 1 - 1 = 0. Therefore, (p * p!) = (n + 1)! - 1.

Inductive Hypothesis: $\sum_{p = 0}^{n}$(p * p!) = (n + 1)! - 1 for all natural numbers 0...k.

Inductive Statement: We need to show $\sum_{p = 0}^{k + 1}$ (p * p!) = (k + 2)! - 1.

$\sum_{p = 0}^{k + 1}$ (p * p!) = (0 * 0!) + ((k + 1) * (k + 1)!) = (0) + ((k + 1) * (k + 1)(k)) = $k^3$ + 2$k^2$ + k.

(k + 2)! - 1 = (k + 2)(k + 1)(k) - 1 = $k^3$ + 3$k^2$ + 2k - 1.

$\sum_{p = 0}^{k + 1}$ (p * p!) = (k + 2)! - 1 which is what we are trying to show.",2,2,2,2,2,1,0,"Seth"
"231","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0, (p*p!) = 0, and (0+1)! - 1 = 0 for all natural numbers n.    

Next, suppose our inductive hypothesis is for some number k, $\sum_{n}^{p=0}$(p * p!) = (n + 1)! - 1, for each n in 0...k.    

Now to finish we need to show $\sum_{k + 1}^{p=0}$(p * p!) = (k + 1)! - 1.    

Suppose n = 3. $\sum_{3}^{p = 0}$(p * p!) = a sum of 23.  
  
(3 + 1)! - 1 = 4! - 1.  
  
4! = 24, and 24 - 1 = 23. Therefore, $\sum_{3}^{p = 0}$(p * p!) = (n + 1)! - 1. This is what we needed to show.
",2,2,2,2,2,0,0,"Seth"
"232","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction with n.

We need to prove that $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$, for all natural numbers n.

For the base case, n = to 0.

$\sum_{p=0}^{n}(p*p!) = 0 * 0! = 0$ and $(0+1)!-1 = 0$

For the inductive hypothesis, suppose that for some k, $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ for each n in 0...k

We need to show that $\sum_{p=0}^{k}(p*p!) = (k+1)!-1$

...

Therefore, $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ for all natural numbers n, which is what we needed to prove.",2,2,2,2,2,0,0,"Seth"
"233","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: $n=0$: $\sum_{p=0}^{0}(p*p!) = 0$. $(0+1)!-1=0$. $0=0$

Inductive hypothesis: For some k, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$ for all $n$, $0...k$

Inductive step: Show $\sum_{p=0}^{k+1}(p*p!)=(k+1+1)!-1$

$\sum_{p=0}^{k+1}(p*p!)=((k+1)(k+1)!) + \sum_{p=0}^{k}(p*p!)$. By inductive hypothesis,

$((k+1)(k+1)!) + \sum_{p=0}^{k}(p*p!)=((k+1)(k+1)!)+(k+1)!-1=(k+1)!(k+1+1)-1$

$=(k+1)!(k+2)-1=(k+2)!-1=(k+1+1)!-1$

By induction, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$ for all natural numbers.",2,2,2,2,2,2,2,"Seth"
"234","Exam 4","learningStudy/WrittenInduction_Sum_v3","To prove:  $\sum_{p = 0}^{n}$ (p.p!) = (n+1)! - 1

Base case: let n = 0,  $\sum_{p = 0}^{0}$ (p.p!) = 0.0! = 0

But for n = 0, (n+1)! - 1 => 1!- 1 = 0

Induction: Suppose that for some k,  $\sum_{p = 0}^{n}$ (p.p!) = (n+1)! - 1 for each value of n in 0,...k-1.
Then, we need to show that $\sum_{p = 0}^{k}$ (p.p!) = (k+1)! - 1

Then, for k + 1,  $\sum_{p = 0}^{k}$ (p.p!) =  $\sum_{p = 0}^{k - 1}$ (p.p!) + (p.p!)

$\sum_{p = 0}^{k}$ (p.p!) = (k-  1 +1)! - 1 + (k.k!)

$\sum_{p = 0}^{k}$ (p.p!) = k!(k + 1) - 1

$\sum_{p = 0}^{k}$ (p.p!) = (k+1)! - 1

QED.
",2,2,2,2,2,1,0,"Seth"
"235","Exam 4","learningStudy/WrittenInduction_Sum_v3","Claim: 

$\sum_{p = 0}^{n}$(p * p!) = (n+1)! - 1 for all natural numbers n. 
Proof: 

Base Case: $\sum_{p = 0}^{0}$(p * p!) = (0 + 1)! - 1 = 0 * 0! = (0+1)! - 1, which simplifies to 0 = 0, so the equation is satsified for zero. 

Inductive hypothesis: $\sum_{p = 0}^{n}$(p * p!) = (n+1)! - 1 from 0 to n - 1. 

For n + 1 =  $\sum_{p = 0}^{n + 1}$(p * p) = (n+2)! - 1. 

(n+2)! - 1 = (n+1)(n+1)! - 1, which is equal to  $\sum_{p = 0}^{n}$(p * p!) + ((p+1) * p!) ( $\sum_{p = 0}^{n + 1}$(p * p) simplified), so the original claim is true, which is what we needed to show. ",2,2,2,1,1,2,2,"Seth"
"236","Exam 4","learningStudy/WrittenInduction_Sum_v3","For base case, note that when n = 0, the left hand side of the equation is equal to 0, and the right hand side of the equation is equal to 0, so that they are equal.

Now suppose our inductive hypothesis that this claim is true when n = 0, 1, ..., k

So the claim is true when n = k + 1 is what we need to prove.",2,2,2,2,2,0,0,"Seth"
"237","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case. When n=0,  $\sum_{p=0}^{0}(p*p!)=0 = (0+1)!-1$, so base case satisfy


We need to prove that there exist an k such that  $\sum_{p=0}^{k+1}(p*p!)=(k+2)!-1$ is true for all natural numbers 0,1,2,...,k+1

We could convert the term to $\sum_{p=0}^{k+1}(p*p!)=(\sum_{p=0}^{k}(p*p!))+(k+1)*(k+1)!$. Based on the induction, we know that $\sum_{p=0}^{k}(p*p!))=(k+1)!-1$

Therefore, we could express it as $\sum_{p=0}^{k+1}(p*p!)=(k+1)!-1+(k+1)*(k+1)!=(k+2)!-1$, which is what we need to prove.

Hence, we prove the claim is true",2,2,1,2,1,2,2,"Seth"
"238","Exam 4","learningStudy/WrittenInduction_Sum_v3","Use base claim of n  = 0
Substitute in (p*p!) and (n+1)! - 1
(0*1) = 0 and (0+1)!-1 = 0
Therefore, (p*p!) = (n+1)!-1",2,2,0,0,0,0,0,"Seth"
"239","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof:we set n = 1, so 2!-1=2. which we can prove the claim.",2,1,0,0,0,0,0,"Seth"
"240","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction for $n$.

Inductive predicate: for all natual numbers $n$, $\sum_{n}^{p=0} (p \space . p!) = (n+1)! - 1$.

Base case: when $n=0$, $\sum_{0}^{p=0} (p \space .  p!) = (0 \space .  0!) = 0$ and $(0+1)!-1 = 0$, so base case $n=0$ is proven.

Inductive hypothesis: Suppose that, for some $k \ge 0$, $\sum_{n}^{p=0} (p \space . p!) = (n+1)! - 1$ for $n$ in $ 0, 1, ... k+1$.

Inductive step: we must now find that $\sum_{k+1}^{p=0} (p \space . p!) = (k+2)! - 1$.

I'm not sure what to do next.
",2,2,2,2,1,0,0,"Seth"
"241","Exam 4","learningStudy/WrittenInduction_Sum_v3","For the base case: Let some k in  $\sum_{p=0}^{n}$(p*p!) = (n+1)!-1 for k >= 0...

For K = 1, 1 = 1.",2,2,0,0,0,0,0,"Seth"
"242","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction

Base case: at n = 0, $\sum_{p=0}^{0}(p*p!)=0$ and $(n+1)!-1 = 0$

Suppose $\sum_{p=0}^{n}(p * p!)=(n+1)!-1$ for all natural numbers 0, 1, 2, ...k+1

Then we have to prove that $\sum_{p=0}^{k}(k*k!)=(k+1)!-1$

",2,2,2,2,1,0,0,"Seth"
"243","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, consider n = 0, 0 = 1 - 1, = 0 holds true

Next, suppose as our Inductive Hypothesis that for some k, (p.p!) = (n+1)! - 1, is true for all n, where n is between 0.....k

Now we need to show that for all summation from p = 0 to k, (p.p!) = (n + 1)! - 1

by induction,

0 = (k +1)! - 1

0 = 0

therefore by defintion of induction we can say that or some k, (p.p!) = (n+1)! - 1, is true for all n, where n is between 0.....k, which is what we needed to prove



",2,2,2,2,2,0,0,"Seth"
"244","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof by induction on n  
base case- $f(0) = 0*0! = 0 = (0 + 1)! - 1 = 0$  
base case holds true

inductive hypothesis - $\sum_{p=0}^{n}(p*p!) = (n+1)! - 1$ for n in $0,1,2...k-1 $ for any positive integer k

for the rest of the inductive step, we have to prove that $\sum_{p=0}^{n}(p*p!) = (k+1)! - 1$  
 $\sum_{p=0}^{k}(p*p!) = \sum_{p=0}^{k- 1}(p*p!) + k*k! $  
 
 
 using the inductive hypothesis, we know that$\sum_{p=0}^{n}(p*p!) = (n+1)! - 1 $ for $\sum_{p=0}^{k- 1}(p*p!) + k*k! $  
 therefore we need to show that $k*k! = (k+1)! - 1$
 $(k+1)! = (k+1)k!

",2,2,2,2,2,2,1,"Seth"
"245","Exam 4","learningStudy/WrittenInduction_Sum_v3","By induction n.
we need to show  $\sum_{p=0}^{n}$ (p x p!) = (n+1)! - 1.
Base case: when n = 0, $\sum_{p=0}^{0}$ (p x p!) = (0x1) = 0. (n+1)!-1 = 0. it is true for n = 0
inductive hypothesis: we need to prove it is true for n = 1, 2, 3,..., k
$\sum_{p=0}^{n}$ (p x p!) = (k x k!) ",2,2,1,2,0,0,0,"Seth"
"246","Exam 4","learningStudy/WrittenInduction_Sum_v3","As a base case, let n=0. Then both left and right sides of the equation equal 0. 

As an inductive hypothesis suppose that for some k, $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1 is true for all n in 0, 1, 2,... k.

Now we need to show that $\sum_{p=0}^{k}$(p*p!)=(k+1)!-1

The left side expands out into (k * k!) + ((k-1) * (k-1!)) + ((k-2)*(k-2!)) +... (0 * 0!)
This can be simplified down to (

The right side can be turned into (k+1)(k!) - 1

",2,2,2,2,1,1,0,"Seth"
"247","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, let $n=0$, our lefthand side (LHS) is  $\sum_{p=0}^{1}(p*p!) = 1*1! = 1,$ and our RHS is $(1+1)!-1 = 2-1 = 1$

Suppose our inductive hypothesis is that for some natural number $n \geq 0$, $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ for $n$ in $0 \dots k-1$ where $k-1 \geq 0$

Then we must show that $\sum_{p=0}^{k}(p*p!) = (k+1)!-1$ 
",2,1,2,2,2,0,0,"Seth"
"248","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case 

hypo

rest of proof 

inductive hypo
",0,0,0,0,0,0,0,"Seth"
"249","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case: $\sum_{p = 0}^{1}$ (p * p!) = (1+1)! - 1 = 2   
Suppose as our inductive hypothesis that  $\sum_{p = 0}^{n}$ (p * p!) = (n + 1)! - 1 for n in 0....k(where k >= 0)     
 Prove $\sum_{p = 0}^{k+1}$ (p * p!) = ((k+1) + 1)! - 1",2,1,2,2,2,0,0,"Seth"
"250","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: when n = 0,  p = 0

$\sum_{p=0}^{n}$ (p.p!) = (1)! - 1 = 0 

(p.p!) = 0 

Inductive step: n  = k + 1
",2,1,0,0,1,0,0,"Seth"
"251","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let n be a natural number.

Suppose $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1 for all n.

The base case is n=0 where $\sum_{p=0}^{n =0}$(0*0!) = (0+1)! - 1 = 0.

The inductive hypothesis is for some k, $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1 for all n 0,..,k.

Thus, $\sum_{p=0}^{n=k}$(p*p!) = (k+1)! - 1.

Therefore $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1.",2,2,2,2,0,0,0,"Seth"
"252","Exam 4","learningStudy/WrittenInduction_Sum_v3","for all natural numbers n,  $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1.

base case n =0, $\sum_{p=0}^{0}$(p*p!) = 0 and (0+1)! - 1 = 0. so zero holds true.

inductive hypotheis. for some k,  $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1 for each n in 0, 1,... k. 

inductive step:  $\sum_{p=0}^{k+1}$(p*p!) = (k + 1+1)! - 1.

on the right side, (k + 2)! - 1 = k! *(k +1) * (k+2) - 1.",2,2,2,2,2,0,0,"Seth"
"253","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base Case: for n=1, $\sum_{p=0}^{1}$(p*p!)=1 and (1+1)!-1=1

Inductive Hypothesis: $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1 for any n between 1, ..., k

Inductive Step: we must prove $\sum_{p=0}^{k}$(p*p!)=(k+1)!-1

...
This means $\sum_{p=0}^{k}$(p*p!)=(k+1)!-1 for all k, which is what we needed to show.

",2,2,2,2,2,0,0,"Seth"
"254","Exam 4","learningStudy/WrittenInduction_Sum_v3","We will prove by induction on $n$.<br>
Note that for our base case $n=0$, $\sum_{p=0}^0(p\cdot p!)=0$ and $(0+1)!-1=0$.<br>
Suppose for our inductive hypothesis that for some $k$, $\sum_{p=0}^n(p\cdot p!)=(n+1)!-1$ for all $n$ in $0...k$.<br>
Now we need to show that $\sum_{p=0}^{k+1}(p\cdot p!)=(k+2)!-1$.<br>
By definition of $\sum$, $\sum_{p=0}^{k+1}(p\cdot p!)=\sum_{p=0}^{k}(p\cdot p!)+((k+1)\cdot (k+1)!)$.<br>
Substituting, we get $(k+1)!-1+((k+1)\cdot (k+1)!)$.<br>
Factoring, we get $(k+1)!(1+k+1)-1=(k+1)!(k+2)-1=(k+2)!-1$.<br>
Q.E.D.",2,2,2,2,2,2,2,"Seth"
"255","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction for n.  
Base Case: (n = 0) $\implies$ $\sum_{p = 0}^{0}(p*p!) = 1! - 1 = 0$.  
Suppose for some natural number k, the claim holds true for  $0...k - 1$.  
$\sum_{p = 0}^{k}(p*p!) = k*k! + \sum_{p = 0}^{k-1}(p*p!) = k*k! + k! - 1 = (k+1)k! -1 = (k+1)! - 1$.   
Therefore, the claim holds for all natural numbers, QED.
",2,2,2,2,2,2,2,"Seth"
"256","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base Case: For n = 0, $\sum_{p = 0}^{0}$ (0 * 0!) = 0 and (0 + 1)! - 1 = 1 - 1 = 0. Therefore, we have proven the base case.

Inductive Hypothesis: For all n in {0, 1, 2, 3, .. , k}, we can assume $\sum_{p = 0}^{n}$ (p * p!) = (n + 1)! - 1 to be true. We want to prove that $\sum_{p = 0}^{k+1}$ (p * p!) = (k + 2)! - 1 is true.

We can say that $(k+2)! - 1 = (k+2)(k + 1)! - 1$

",2,2,2,2,2,0,0,"Seth"
"257","Exam 4","learningStudy/WrittenInduction_Sum_v3","We will use proof by induction.

First, prove n = 0; Sum from p = 0 to n = 0 of p(p!) = 0, 0 + 1! - 1 also equals 0 so it works for 0. This is the base case.

inductive hypothesis: Next, we need to prove that for some k, the summation from 0 to n of p*p! = (n+1)! - 1 for every n in 0...k-1

Now, we need to show that he summation from 0 to k of p*p! = (k+1)! - 1.

Our inductive step is the summation from p = 0 to k+1 of p*p! = (p + 2)! - 1

... [proof ommitted because I can't remember how this part works]

Because the proof works for all k+1 (and 0), we know that the summation from 0 to n of (p*p!) = (n+1)! - 1 for all natural numbers n.



",2,2,1,2,2,0,0,"Seth"
"258","Exam 4","learningStudy/WrittenInduction_Sum_v3","Do not know how to complete this one. When I am given multiple choice it is much easier for me to understand. I apologize.",0,0,0,0,0,0,0,"Seth"
"259","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base Case: n = -1 which evaluates to 0;
For some n in 0, 1, ..., k - 1, where the summation of (p * p!) = (n+1)! - 1",1,1,1,2,0,0,0,"Seth"
"260","Exam 4","learningStudy/WrittenInduction_Sum_v3","For n=1, $\sum_{p=0}^{n}$(p * p!) = 1, and (n + 1)! - 1 = 1

Suppose that $\sum_{p=0}^{n}$(p * p!) = (n + 1)! - 1 holds true for all natural numbers n from 1...k-1.

Let us now prove the claim for n = k. 

",2,2,2,2,2,0,0,"Seth"
"261","Exam 4","learningStudy/WrittenInduction_Sum_v3","induction on n.

for base case, n = 1.

1*1! = (1+1)!-1 = 1. therefore true.

for n = k, $\sum_{p=0}^{k}$(k*k!) = (k+1)!-1, assume true.",2,2,2,1,0,0,0,"Seth"
"262","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, when n = 0, $\sum_{p=0}^{n}$ (p . p!) - 1 = 0! - 1 = 0 and (n + 1)! - 1 = 0! - 1 = 0. Thus, the base case holds.

Next, suppose our inductive hypothesis is that for some k, f(n) = $\sum_{p=0}^{n}$ (p . p!) = (n + 1)! - 1 for each n in 0 ... k - 1.


So our inductive step would be f(k) = $\sum_{p=0}^{k}$ (p . p!) = (k + 1)! - 1.

Starting with the lefthand side of the equation, ",2,2,2,2,2,0,0,"Seth"
"263","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{n}^{p=0}$ (p * p) = (n + 1)! - 1, for all natural numbers n

n(p * p!) = np = (n + 1)! - 1",0,0,0,0,0,0,0,"Seth"
"264","Exam 4","learningStudy/WrittenInduction_Sum_v3","Lets prove by induction where P(n) is equal to the claim. 

Base case: When n = 0, then ((0 * 0!) = (0 + 1)! - 1) = ((0*1) = 1 - 1) =  (0 = 0) so P(0) is true. 

Inductive hypothesis: For all natural numbers k,  $\sum_{p  = 0}^{k}$(p*p!) = (k + 1)! - 1.

Inductive step : we must prove  $\sum_{p  = 0}^{k}$(p*p!) = (k + 1)! - 1 

To simplify, 


So,  $\sum_{p  = 0}^{k}$(p*p!) = (k + 1)! - 1 for all natural numbers k, QED. 

",2,2,2,1,1,0,0,"Seth"
"265","Exam 4","learningStudy/WrittenInduction_Sum_v3"," For our base case, note that when $n = 0$, $\sum_{p=0}^{n} (0 * 0!) = (0 + 1)! - 1 = 0$ and that when $n = 1, \sum_{p=0}^{n} (1 * 1!) = (1 + 1)! - 1 = 1.$

Next, suppose for our inductive hypothesis that for some k, $\sum_{p=0}^{n} (p * p!) = (n+ 1)! - 1$ for each n in 0, 1... k - 1.

We then need to show that $\sum_{p=0}^{k} (p * p!) = (k + 1)! - 1$. 

We see that $(p * p!)$ is the same as $p^2$ because of the rules of factorials. We also know that $(k + 1)! = k * (k+1)$. This means that $\sum_{p=0}^{k} p^2 = (k + 1) * k - 1$.

We can further expand this equation to get $\sum_{p=0}^{k} p^2 = k^2 + k - 1$.

...

$\sum_{p=0}^{n} (p * p!) = (n + 1)! - 1$ for all natural numbers n.",2,2,2,2,2,0,0,"Seth"
"266","Exam 4","learningStudy/WrittenInduction_Sum_v3","we first need to prove this claim for n = 0 to be true

 $\sum_{p = 0}^{0}$(p.p!) = (n+1)! - 1
 
 0.0! = 1! - 1
 
 0 = 0
 
 now since base case is satisfied we assume the induction is true for all cases upto a factor n from 1,2,....k
 
  $\sum_{p = 0}^{k}$ (p.p!) = (k+1)!-1
 
 we must now prove it is true for k+1 case
 
  $\sum_{p = 0}^{k+1}$ = (k+2)!-1
  
  LHS =>  (k+1)! - 1 + ((k+1).(k+1)!)
  
  (k+1)!(k+1+1) -1 = (k+1)!(k+2) - 1
  
  (k+2)! - 1 => RHS
  
  Hence we proved the above statement is true throught the process of induction",2,2,1,2,2,2,2,"Seth"
"267","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base Case: n = 0. Then $\sum_{p=0}^{n}p*p! = 0 * 1 = 0= (0+1)! - 1$

So there exists a k such that $\sum_{p=0}^{n}p*p! = (n+1)! - 1$ for an integer n in 0 ... k.

Then we can prove case k + 1, by solving $\sum_{p=0}^{k+1}p*p!$
This is just $\sum_{p=0}^{k}p*p! + (k+1)*(k+1)!$.

According to our hypothesis $\sum_{p=0}^{k}p*p! = (k+1) - 1$

So $\sum_{p=0}^{k+1}p*p! = (k+1) - 1 + (k+1)*(k+1)!$

Factoring we get that the sum is equal to $(k+1)!(k+2) - 1$ or $(k+2)! - 1$

Which is what we wanted to prove.",2,2,2,2,2,2,2,"Seth"
"268","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof n by Induction

Inductive Predicate: Prove that $\sum_{p=0}^{n}$(p * p!) = (n+1)! - 1

Base Case: At n=0, $\sum_{p=0}^{0}$(p * p!) = 0, and (0+1)! - 1 = 0

Inductive Hypothesis: Suppose a value of k, that $\sum_{p=0}^{n}$(p * p!) = (n+1)! - 1 for n in 0,1,...k

Inductive Step: Prove that $\sum_{p=0}^{k}$(p * p!) = (k+1)! - 1

$\sum_{p=0}^{k}$(p * p!) can be rewritten as $\sum_{p=0}^{k-1}$(p * p!) + (k * k!)

By the Inductive hypothesis, $\sum_{p=0}^{k-1}$(p * p!) + (k * k!) =  (((k-1)+1)! - 1) + (k * k!)

Rearanging, we get (((k-1)+1)! - 1) + (k * k!) = (k!) + (k * k!) - 1

Pulling out the exponential gives us (k!)(k+1) - 1

By the definiton of exponentials, this simplfieis to (k+1)! - 1, which gives us our inductive step",2,2,2,2,1,2,2,"Seth"
"269","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n 

Base case n = 1 $\sum_{p=0}^{0}$ = (0)! - 1 = 0 n = 1 $\sum_{p=1}^{1}$ = (1)! - 1 = 0

By inductive hypothesis, (p * p)! = (n+1)! - 1",2,2,0,0,0,0,0,"Seth"
"270","Exam 4","learningStudy/WrittenInduction_Sum_v3","base: P(0) = 0 = 0. True",2,2,0,0,0,0,0,"Seth"
"271","Exam 4","learningStudy/WrittenInduction_Sum_v3","The inductive predicate P(k) is that the sum from p = 0 to n of p * p! = (n+1)! - 1. The base case is n = 0 where p*p! is 0 and (n+1)! is 1 -1 which is equal to 0 so the base case holds. The inductive hypothesis is that the sum from p = 0 to n of p*p! is equal to (n+1)! -1 for all n in natural numbers 0,1,2....k. The inductive step is to prove P(k+1) is equal to (k+2)! - 1.",2,2,2,2,2,0,0,"Seth"
